subject,z1,z2,p1,ce
103016421,8.0,0.0,0.5,3.9
103016421,8.0,0.0,0.5,2.875
103016421,10.0,0.0,0.5,4.875
103016421,10.0,0.0,0.5,4.375
103016422,6.0,0.0,0.5,3.75
103016422,6.0,0.0,0.5,2.37500001
103016422,8.0,0.0,0.5,4.60000004
103016422,8.0,0.0,0.5,3.875
103016422,10.0,0.0,0.5,4.875
103016422,10.0,0.0,0.5,3.87500005
103016423,6.0,0.0,0.5,2.625
103016423,6.0,0.0,0.5,2.37500001
103016423,8.0,0.0,0.5,3.5
103016423,8.0,0.0,0.5,3.375
103016423,10.0,0.0,0.5,4.875
103016423,10.0,0.0,0.5,4.624999985
103017417,6.0,0.0,0.5,2.874999996
103017417,6.0,0.0,0.5,2.874999996
103017417,8.0,0.0,0.5,2.20000004
103017417,8.0,0.0,0.5,4.75
103017417,10.0,0.0,0.5,4.875
111615502,6.0,0.0,0.5,3.125000004
111615502,6.0,0.0,0.5,2.874999996
111615502,8.0,0.0,0.5,4.1
111615502,8.0,0.0,0.5,3.625
111615502,10.0,0.0,0.5,4.875
111615502,10.0,0.0,0.5,4.875
111615503,6.0,0.0,0.5,2.874999996
111615503,6.0,0.0,0.5,1.37499993
111615503,8.0,0.0,0.5,3.9
111615503,8.0,0.0,0.5,1.25
111615503,10.0,0.0,0.5,4.875
111615503,10.0,0.0,0.5,1.5000000499999997
111615504,6.0,0.0,0.5,2.874999996
111615504,6.0,0.0,0.5,3.75
111615504,8.0,0.0,0.5,3.9
111615504,8.0,0.0,0.5,4.375
111615504,10.0,0.0,0.5,5.375000015
111615505,6.0,0.0,0.5,2.874999996
111615505,8.0,0.0,0.5,3.699999988
111615505,8.0,0.0,0.5,2.375
111615505,10.0,0.0,0.5,3.87500005
111615505,10.0,0.0,0.5,3.62499995
111615506,6.0,0.0,0.5,2.874999996
111615506,6.0,0.0,0.5,2.874999996
111615506,8.0,0.0,0.5,3.9
111615506,8.0,0.0,0.5,3.875
111615506,10.0,0.0,0.5,4.875
111615506,10.0,0.0,0.5,4.875
111615507,6.0,0.0,0.5,2.874999996
111615507,6.0,0.0,0.5,1.875
111615507,8.0,0.0,0.5,3.10000004
111615507,8.0,0.0,0.5,2.875
111615507,10.0,0.0,0.5,4.875
111615507,10.0,0.0,0.5,3.87500005
111615508,6.0,0.0,0.5,2.874999996
111615508,6.0,0.0,0.5,1.875
111615508,8.0,0.0,0.5,4.300000012
111615508,8.0,0.0,0.5,2.125
111615508,10.0,0.0,0.5,3.87500005
111615508,10.0,0.0,0.5,3.87500005
111615509,6.0,0.0,0.5,3.75
111615509,6.0,0.0,0.5,3.375
111615509,8.0,0.0,0.5,3.699999988
111615509,8.0,0.0,0.5,4.375
111615509,10.0,0.0,0.5,4.875
111615509,10.0,0.0,0.5,5.75000005
111615510,6.0,0.0,0.5,2.37500001
111615510,6.0,0.0,0.5,3.75
111615510,8.0,0.0,0.5,3.10000004
111615510,8.0,0.0,0.5,4.75
111615510,10.0,0.0,0.5,3.125
111615510,10.0,0.0,0.5,4.875
111615511,6.0,0.0,0.5,3.125000004
111615511,6.0,0.0,0.5,2.37500001
111615511,8.0,0.0,0.5,4.1
111615511,8.0,0.0,0.5,3.875
111615511,10.0,0.0,0.5,5.125
111615511,10.0,0.0,0.5,5.125
111615512,6.0,0.0,0.5,3.375
111615512,6.0,0.0,0.5,2.874999996
111615512,8.0,0.0,0.5,3.9
111615512,8.0,0.0,0.5,3.125
111615512,10.0,0.0,0.5,4.875
111615512,10.0,0.0,0.5,3.87500005
111615513,6.0,0.0,0.5,3.375
111615513,6.0,0.0,0.5,3.75
111615513,8.0,0.0,0.5,4.300000012
111615513,8.0,0.0,0.5,3.875
111615513,10.0,0.0,0.5,4.125
111615513,10.0,0.0,0.5,4.875
111615514,6.0,0.0,0.5,2.874999996
111615514,6.0,0.0,0.5,2.874999996
111615514,8.0,0.0,0.5,3.9
111615514,8.0,0.0,0.5,3.875
111615514,10.0,0.0,0.5,4.875
111615514,10.0,0.0,0.5,4.875
111615515,6.0,0.0,0.5,1.875
111615515,6.0,0.0,0.5,2.12500002
111615515,8.0,0.0,0.5,3.10000004
111615515,8.0,0.0,0.5,2.375
111615515,10.0,0.0,0.5,3.62499995
111615515,10.0,0.0,0.5,3.37500005
111615516,6.0,0.0,0.5,2.874999996
111615516,6.0,0.0,0.5,3.375
111615516,8.0,0.0,0.5,3.699999988
111615516,8.0,0.0,0.5,3.625
111615516,10.0,0.0,0.5,4.875
111615516,10.0,0.0,0.5,4.875
111615517,6.0,0.0,0.5,2.874999996
111615517,6.0,0.0,0.5,1.875
111615517,8.0,0.0,0.5,3.10000004
111615517,8.0,0.0,0.5,2.875
111615517,10.0,0.0,0.5,3.125
111615517,10.0,0.0,0.5,2.75000005
